entry_time_app,entry_time_tpl,exit_time_app,exit_time_tpl,entry_name,direction,entry_price,exit_price,quantity,pnl_currency
2021-05-12 11:36:00,2021-05-12 09:36:00,2021-05-12 12:13:00,2021-05-12 10:13:00,NYO_S_TP1,SHORT,15936.25,15939.50,1,-8.40
2021-05-12 11:36:00,2021-05-12 09:36:00,2021-05-12 12:13:00,2021-05-12 10:13:00,NYO_S_TP2,SHORT,15936.25,15939.50,1,-8.40
2021-05-13 11:11:00,2021-05-13 09:11:00,2021-05-13 11:46:00,2021-05-13 09:46:00,NYO_L_TP1,LONG,16032.50,16004.00,1,-58.90
2021-05-13 11:11:00,2021-05-13 09:11:00,2021-05-13 11:46:00,2021-05-13 09:46:00,NYO_L_TP2,LONG,16032.50,16004.00,1,-58.90
2021-05-17 11:11:00,2021-05-17 09:11:00,2021-05-17 11:22:00,2021-05-17 09:22:00,NYO_S_TP1,SHORT,16095.25,16148.50,1,-108.40
2021-05-17 11:11:00,2021-05-17 09:11:00,2021-05-17 11:22:00,2021-05-17 09:22:00,NYO_S_TP2,SHORT,16095.25,16148.50,1,-108.40
2021-05-20 11:11:00,2021-05-20 09:11:00,2021-05-20 12:36:00,2021-05-20 10:36:00,NYO_L_TP1,LONG,16247.25,16327.50,1,158.60
2021-05-20 11:11:00,2021-05-20 09:11:00,2021-05-20 13:07:00,2021-05-20 11:07:00,NYO_L_TP2,LONG,16247.25,16311.75,1,127.10
2021-05-21 11:26:00,2021-05-21 09:26:00,2021-05-21 13:10:00,2021-05-21 11:10:00,NYO_S_TP1,SHORT,16343.75,16256.50,1,172.60
2021-05-21 11:26:00,2021-05-21 09:26:00,2021-05-21 14:32:00,2021-05-21 12:32:00,NYO_S_TP2,SHORT,16343.75,16288.25,1,109.10
2021-05-24 11:01:00,2021-05-24 09:01:00,2021-05-24 11:23:00,2021-05-24 09:23:00,NYO_L_TP1,LONG,16426.75,16484.50,1,113.60
2021-05-24 11:01:00,2021-05-24 09:01:00,2021-05-24 13:28:00,2021-05-24 11:28:00,NYO_L_TP2,LONG,16426.75,16482.50,1,109.60
2021-05-25 11:41:00,2021-05-25 09:41:00,2021-05-25 11:57:00,2021-05-25 09:57:00,NYO_S_TP1,SHORT,16496.50,16532.25,1,-73.40
2021-05-25 11:41:00,2021-05-25 09:41:00,2021-05-25 11:57:00,2021-05-25 09:57:00,NYO_S_TP2,SHORT,16496.50,16532.25,1,-73.40
2021-05-26 10:56:00,2021-05-26 08:56:00,2021-05-26 11:24:00,2021-05-26 09:24:00,NYO_S_TP1,SHORT,16521.25,16539.25,1,-37.90
2021-05-26 10:56:00,2021-05-26 08:56:00,2021-05-26 11:24:00,2021-05-26 09:24:00,NYO_S_TP2,SHORT,16521.25,16539.25,1,-37.90
2021-05-27 11:41:00,2021-05-27 09:41:00,2021-05-27 11:51:00,2021-05-27 09:51:00,NYO_L_TP1,LONG,16563.75,16543.25,1,-42.90
2021-05-27 11:41:00,2021-05-27 09:41:00,2021-05-27 11:51:00,2021-05-27 09:51:00,NYO_L_TP2,LONG,16563.75,16543.25,1,-42.90
2021-05-31 11:31:00,2021-05-31 09:31:00,2021-05-31 12:38:00,2021-05-31 10:38:00,NYO_S_TP1,SHORT,16516.25,16516.50,1,-2.40
2021-05-31 11:31:00,2021-05-31 09:31:00,2021-05-31 12:38:00,2021-05-31 10:38:00,NYO_S_TP2,SHORT,16516.25,16516.50,1,-2.40
2021-06-01 11:11:00,2021-06-01 09:11:00,2021-06-01 11:16:00,2021-06-01 09:16:00,NYO_S_TP1,SHORT,16556.75,16476.00,1,159.60
2021-06-01 11:11:00,2021-06-01 09:11:00,2021-06-01 11:31:00,2021-06-01 09:31:00,NYO_S_TP2,SHORT,16556.75,16516.00,1,79.60
2021-06-02 10:56:00,2021-06-02 08:56:00,2021-06-02 11:01:00,2021-06-02 09:01:00,NYO_L_TP1,LONG,16550.50,16524.00,1,-54.90
2021-06-02 10:56:00,2021-06-02 08:56:00,2021-06-02 11:01:00,2021-06-02 09:01:00,NYO_L_TP2,LONG,16550.50,16524.00,1,-54.90
2021-06-03 10:51:00,2021-06-03 08:51:00,2021-06-03 11:05:00,2021-06-03 09:05:00,NYO_S_TP1,SHORT,16314.75,16362.75,1,-97.90
2021-06-03 10:51:00,2021-06-03 08:51:00,2021-06-03 11:05:00,2021-06-03 09:05:00,NYO_S_TP2,SHORT,16314.75,16362.75,1,-97.90
2021-06-04 10:51:00,2021-06-04 08:51:00,2021-06-04 12:18:00,2021-06-04 10:18:00,NYO_L_TP1,LONG,16539.25,16604.50,1,128.60
2021-06-04 10:51:00,2021-06-04 08:51:00,2021-06-04 18:00:00,2021-06-04 16:00:00,NYO_L_TP2,LONG,16539.25,16612.00,1,143.60
2021-06-08 10:51:00,2021-06-08 08:51:00,2021-06-08 10:53:00,2021-06-08 08:53:00,NYO_L_TP1,LONG,16740.00,16708.75,1,-64.40
2021-06-08 10:51:00,2021-06-08 08:51:00,2021-06-08 10:53:00,2021-06-08 08:53:00,NYO_L_TP2,LONG,16740.00,16708.75,1,-64.40
2021-06-10 10:56:00,2021-06-10 08:56:00,2021-06-10 11:37:00,2021-06-10 09:37:00,NYO_L_TP1,LONG,16806.50,16772.00,1,-70.90
2021-06-10 10:56:00,2021-06-10 08:56:00,2021-06-10 11:37:00,2021-06-10 09:37:00,NYO_L_TP2,LONG,16806.50,16772.00,1,-70.90
2021-06-11 11:36:00,2021-06-11 09:36:00,2021-06-11 11:48:00,2021-06-11 09:48:00,NYO_L_TP1,LONG,16825.75,16796.50,1,-60.40
2021-06-11 11:36:00,2021-06-11 09:36:00,2021-06-11 11:48:00,2021-06-11 09:48:00,NYO_L_TP2,LONG,16825.75,16796.50,1,-60.40
2021-06-15 11:51:00,2021-06-15 09:51:00,2021-06-15 13:01:00,2021-06-15 11:01:00,NYO_S_TP1,SHORT,16930.00,16920.75,1,16.60
2021-06-15 11:51:00,2021-06-15 09:51:00,2021-06-15 13:01:00,2021-06-15 11:01:00,NYO_S_TP2,SHORT,16930.00,16920.75,1,16.60
2021-06-16 11:01:00,2021-06-16 09:01:00,2021-06-16 11:34:00,2021-06-16 09:34:00,NYO_L_TP1,LONG,16942.50,16936.50,1,-13.90
2021-06-16 11:01:00,2021-06-16 09:01:00,2021-06-16 11:34:00,2021-06-16 09:34:00,NYO_L_TP2,LONG,16942.50,16936.50,1,-13.90
2021-06-17 11:01:00,2021-06-17 09:01:00,2021-06-17 11:31:00,2021-06-17 09:31:00,NYO_L_TP1,LONG,16887.25,16958.75,1,141.10
2021-06-17 11:01:00,2021-06-17 09:01:00,2021-06-17 11:57:00,2021-06-17 09:57:00,NYO_L_TP2,LONG,16887.25,16956.00,1,135.60
2021-06-18 12:21:00,2021-06-18 10:21:00,2021-06-18 12:39:00,2021-06-18 10:39:00,NYO_S_TP1,SHORT,16904.50,16919.50,1,-31.90
2021-06-18 12:21:00,2021-06-18 10:21:00,2021-06-18 12:39:00,2021-06-18 10:39:00,NYO_S_TP2,SHORT,16904.50,16919.50,1,-31.90
2021-06-23 11:26:00,2021-06-23 09:26:00,2021-06-23 11:40:00,2021-06-23 09:40:00,NYO_L_TP1,LONG,17160.75,17141.75,1,-39.90
2021-06-23 11:26:00,2021-06-23 09:26:00,2021-06-23 11:40:00,2021-06-23 09:40:00,NYO_L_TP2,LONG,17160.75,17141.75,1,-39.90
2021-06-24 11:41:00,2021-06-24 09:41:00,2021-06-24 11:52:00,2021-06-24 09:52:00,NYO_L_TP1,LONG,17270.25,17258.00,1,-26.40
2021-06-24 11:41:00,2021-06-24 09:41:00,2021-06-24 11:52:00,2021-06-24 09:52:00,NYO_L_TP2,LONG,17270.25,17258.00,1,-26.40
2021-06-25 11:06:00,2021-06-25 09:06:00,2021-06-25 11:26:00,2021-06-25 09:26:00,NYO_S_TP1,SHORT,17210.00,17215.75,1,-13.40
2021-06-25 11:06:00,2021-06-25 09:06:00,2021-06-25 11:26:00,2021-06-25 09:26:00,NYO_S_TP2,SHORT,17210.00,17215.75,1,-13.40
2021-06-28 11:16:00,2021-06-28 09:16:00,2021-06-28 11:57:00,2021-06-28 09:57:00,NYO_L_TP1,LONG,17332.50,17323.50,1,-19.90
2021-06-28 11:16:00,2021-06-28 09:16:00,2021-06-28 11:57:00,2021-06-28 09:57:00,NYO_L_TP2,LONG,17332.50,17323.50,1,-19.90
2021-07-01 12:31:00,2021-07-01 10:31:00,2021-07-01 14:37:00,2021-07-01 12:37:00,NYO_S_TP1,SHORT,17355.00,17387.00,1,-65.90
2021-07-01 12:31:00,2021-07-01 10:31:00,2021-07-01 14:37:00,2021-07-01 12:37:00,NYO_S_TP2,SHORT,17355.00,17387.00,1,-65.90
2021-07-06 11:16:00,2021-07-06 09:16:00,2021-07-06 11:25:00,2021-07-06 09:25:00,NYO_L_TP1,LONG,17648.75,17620.50,1,-58.40
2021-07-06 11:16:00,2021-07-06 09:16:00,2021-07-06 11:25:00,2021-07-06 09:25:00,NYO_L_TP2,LONG,17648.75,17620.50,1,-58.40
2021-07-07 11:11:00,2021-07-07 09:11:00,2021-07-07 11:53:00,2021-07-07 09:53:00,NYO_S_TP1,SHORT,17674.25,17632.75,1,81.10
2021-07-07 11:11:00,2021-07-07 09:11:00,2021-07-07 11:53:00,2021-07-07 09:53:00,NYO_S_TP2,SHORT,17674.25,17632.75,1,81.10
2021-07-08 10:56:00,2021-07-08 08:56:00,2021-07-08 11:31:00,2021-07-08 09:31:00,NYO_S_TP1,SHORT,17473.25,17516.50,1,-88.40
2021-07-08 10:56:00,2021-07-08 08:56:00,2021-07-08 11:31:00,2021-07-08 09:31:00,NYO_S_TP2,SHORT,17473.25,17516.50,1,-88.40
2021-07-09 12:01:00,2021-07-09 10:01:00,2021-07-09 15:23:00,2021-07-09 13:23:00,NYO_L_TP1,LONG,17636.50,17659.50,1,44.10
2021-07-09 12:01:00,2021-07-09 10:01:00,2021-07-09 15:23:00,2021-07-09 13:23:00,NYO_L_TP2,LONG,17636.50,17659.50,1,44.10
2021-07-12 11:26:00,2021-07-12 09:26:00,2021-07-12 11:52:00,2021-07-12 09:52:00,NYO_S_TP1,SHORT,17679.00,17709.75,1,-63.40
2021-07-12 11:26:00,2021-07-12 09:26:00,2021-07-12 11:52:00,2021-07-12 09:52:00,NYO_S_TP2,SHORT,17679.00,17709.75,1,-63.40
2021-07-13 11:26:00,2021-07-13 09:26:00,2021-07-13 11:45:00,2021-07-13 09:45:00,NYO_L_TP1,LONG,17811.25,17811.00,1,-2.40
2021-07-13 11:26:00,2021-07-13 09:26:00,2021-07-13 11:45:00,2021-07-13 09:45:00,NYO_L_TP2,LONG,17811.25,17811.00,1,-2.40
2021-07-14 12:56:00,2021-07-14 10:56:00,2021-07-14 13:06:00,2021-07-14 11:06:00,NYO_S_TP1,SHORT,17735.50,17762.25,1,-55.40
2021-07-14 12:56:00,2021-07-14 10:56:00,2021-07-14 13:06:00,2021-07-14 11:06:00,NYO_S_TP2,SHORT,17735.50,17762.25,1,-55.40
2021-07-15 11:51:00,2021-07-15 09:51:00,2021-07-15 12:22:00,2021-07-15 10:22:00,NYO_S_TP1,SHORT,17629.50,17684.00,1,-110.90
2021-07-15 11:51:00,2021-07-15 09:51:00,2021-07-15 12:22:00,2021-07-15 10:22:00,NYO_S_TP2,SHORT,17629.50,17684.00,1,-110.90
2021-07-16 11:31:00,2021-07-16 09:31:00,2021-07-16 13:04:00,2021-07-16 11:04:00,NYO_S_TP1,SHORT,17605.50,17608.25,1,-7.40
2021-07-16 11:31:00,2021-07-16 09:31:00,2021-07-16 13:04:00,2021-07-16 11:04:00,NYO_S_TP2,SHORT,17605.50,17608.25,1,-7.40
2021-07-19 11:16:00,2021-07-19 09:16:00,2021-07-19 11:43:00,2021-07-19 09:43:00,NYO_S_TP1,SHORT,17337.25,17364.00,1,-55.40
2021-07-19 11:16:00,2021-07-19 09:16:00,2021-07-19 11:43:00,2021-07-19 09:43:00,NYO_S_TP2,SHORT,17337.25,17364.00,1,-55.40
2021-07-21 11:06:00,2021-07-21 09:06:00,2021-07-21 13:57:00,2021-07-21 11:57:00,NYO_L_TP1,LONG,17612.50,17614.50,1,2.10
2021-07-21 11:06:00,2021-07-21 09:06:00,2021-07-21 13:57:00,2021-07-21 11:57:00,NYO_L_TP2,LONG,17612.50,17614.50,1,2.10
2021-07-22 10:51:00,2021-07-22 08:51:00,2021-07-22 12:14:00,2021-07-22 10:14:00,NYO_L_TP1,LONG,17732.75,17750.50,1,33.60
2021-07-22 10:51:00,2021-07-22 08:51:00,2021-07-22 12:14:00,2021-07-22 10:14:00,NYO_L_TP2,LONG,17732.75,17750.50,1,33.60
2021-07-23 11:46:00,2021-07-23 09:46:00,2021-07-23 12:31:00,2021-07-23 10:31:00,NYO_L_TP1,LONG,17866.00,17927.00,1,120.10
2021-07-23 11:46:00,2021-07-23 09:46:00,2021-07-23 14:21:00,2021-07-23 12:21:00,NYO_L_TP2,LONG,17866.00,17967.50,1,201.10
2021-07-27 10:51:00,2021-07-27 08:51:00,2021-07-27 11:15:00,2021-07-27 09:15:00,NYO_S_TP1,SHORT,17919.50,17840.25,1,156.60
2021-07-27 10:51:00,2021-07-27 08:51:00,2021-07-27 11:29:00,2021-07-27 09:29:00,NYO_S_TP2,SHORT,17919.50,17853.75,1,129.60
2021-07-28 10:56:00,2021-07-28 08:56:00,2021-07-28 11:02:00,2021-07-28 09:02:00,NYO_S_TP1,SHORT,17812.25,17854.25,1,-85.90
2021-07-28 10:56:00,2021-07-28 08:56:00,2021-07-28 11:02:00,2021-07-28 09:02:00,NYO_S_TP2,SHORT,17812.25,17854.25,1,-85.90
2021-07-30 10:56:00,2021-07-30 08:56:00,2021-07-30 11:26:00,2021-07-30 09:26:00,NYO_L_TP1,LONG,17798.50,17797.00,1,-4.90
2021-07-30 10:56:00,2021-07-30 08:56:00,2021-07-30 11:26:00,2021-07-30 09:26:00,NYO_L_TP2,LONG,17798.50,17797.00,1,-4.90
2021-08-02 11:11:00,2021-08-02 09:11:00,2021-08-02 11:16:00,2021-08-02 09:16:00,NYO_S_TP1,SHORT,17833.25,17869.50,1,-74.40
2021-08-02 11:11:00,2021-08-02 09:11:00,2021-08-02 11:16:00,2021-08-02 09:16:00,NYO_S_TP2,SHORT,17833.25,17869.50,1,-74.40
2021-08-03 11:01:00,2021-08-03 09:01:00,2021-08-03 11:24:00,2021-08-03 09:24:00,NYO_S_TP1,SHORT,17767.50,17786.50,1,-39.90
2021-08-03 11:01:00,2021-08-03 09:01:00,2021-08-03 11:24:00,2021-08-03 09:24:00,NYO_S_TP2,SHORT,17767.50,17786.50,1,-39.90
2021-08-04 11:46:00,2021-08-04 09:46:00,2021-08-04 12:53:00,2021-08-04 10:53:00,NYO_S_TP1,SHORT,17892.50,17911.50,1,-39.90
2021-08-04 11:46:00,2021-08-04 09:46:00,2021-08-04 12:53:00,2021-08-04 10:53:00,NYO_S_TP2,SHORT,17892.50,17911.50,1,-39.90
2021-08-06 11:56:00,2021-08-06 09:56:00,2021-08-06 12:19:00,2021-08-06 10:19:00,NYO_S_TP1,SHORT,17946.75,17940.00,1,11.60
2021-08-06 11:56:00,2021-08-06 09:56:00,2021-08-06 12:19:00,2021-08-06 10:19:00,NYO_S_TP2,SHORT,17946.75,17940.00,1,11.60
2021-08-10 11:36:00,2021-08-10 09:36:00,2021-08-10 11:47:00,2021-08-10 09:47:00,NYO_S_TP1,SHORT,17920.50,17904.75,1,29.60
2021-08-10 11:36:00,2021-08-10 09:36:00,2021-08-10 11:47:00,2021-08-10 09:47:00,NYO_S_TP2,SHORT,17920.50,17904.75,1,29.60
2021-08-11 12:11:00,2021-08-11 10:11:00,2021-08-11 13:03:00,2021-08-11 11:03:00,NYO_S_TP1,SHORT,17852.50,17866.25,1,-29.40
2021-08-11 12:11:00,2021-08-11 10:11:00,2021-08-11 13:03:00,2021-08-11 11:03:00,NYO_S_TP2,SHORT,17852.50,17866.25,1,-29.40
2021-08-13 10:56:00,2021-08-13 08:56:00,2021-08-13 12:08:00,2021-08-13 10:08:00,NYO_L_TP1,LONG,17968.00,17967.00,1,-3.90
2021-08-13 10:56:00,2021-08-13 08:56:00,2021-08-13 12:08:00,2021-08-13 10:08:00,NYO_L_TP2,LONG,17968.00,17967.00,1,-3.90
2021-08-16 11:01:00,2021-08-16 09:01:00,2021-08-16 12:35:00,2021-08-16 10:35:00,NYO_S_TP1,SHORT,17894.50,17837.50,1,112.10
2021-08-16 11:01:00,2021-08-16 09:01:00,2021-08-16 12:35:00,2021-08-16 10:35:00,NYO_S_TP2,SHORT,17894.50,17837.50,1,112.10
2021-08-17 13:06:00,2021-08-17 11:06:00,2021-08-17 13:14:00,2021-08-17 11:14:00,NYO_S_TP1,SHORT,17793.00,17821.75,1,-59.40
2021-08-17 13:06:00,2021-08-17 11:06:00,2021-08-17 13:14:00,2021-08-17 11:14:00,NYO_S_TP2,SHORT,17793.00,17821.75,1,-59.40
2021-08-18 11:21:00,2021-08-18 09:21:00,2021-08-18 11:42:00,2021-08-18 09:42:00,NYO_L_TP1,LONG,17894.75,17862.75,1,-65.90
2021-08-18 11:21:00,2021-08-18 09:21:00,2021-08-18 11:42:00,2021-08-18 09:42:00,NYO_L_TP2,LONG,17894.75,17862.75,1,-65.90
2021-08-19 11:41:00,2021-08-19 09:41:00,2021-08-19 12:13:00,2021-08-19 10:13:00,NYO_L_TP1,LONG,17695.75,17784.50,1,175.60
2021-08-19 11:41:00,2021-08-19 09:41:00,2021-08-19 12:48:00,2021-08-19 10:48:00,NYO_L_TP2,LONG,17695.75,17843.50,1,293.60
2021-08-20 11:01:00,2021-08-20 09:01:00,2021-08-20 12:19:00,2021-08-20 10:19:00,NYO_L_TP1,LONG,17903.75,17911.50,1,13.60
2021-08-20 11:01:00,2021-08-20 09:01:00,2021-08-20 12:19:00,2021-08-20 10:19:00,NYO_L_TP2,LONG,17903.75,17911.50,1,13.60
2021-08-23 10:56:00,2021-08-23 08:56:00,2021-08-23 11:35:00,2021-08-23 09:35:00,NYO_L_TP1,LONG,18062.75,18120.00,1,112.60
2021-08-23 10:56:00,2021-08-23 08:56:00,2021-08-23 12:46:00,2021-08-23 10:46:00,NYO_L_TP2,LONG,18062.75,18158.25,1,189.10
2021-08-26 12:11:00,2021-08-26 10:11:00,2021-08-26 13:03:00,2021-08-26 11:03:00,NYO_S_TP1,SHORT,18152.25,18197.00,1,-91.40
2021-08-26 12:11:00,2021-08-26 10:11:00,2021-08-26 13:03:00,2021-08-26 11:03:00,NYO_S_TP2,SHORT,18152.25,18197.00,1,-91.40
2021-08-27 11:21:00,2021-08-27 09:21:00,2021-08-27 11:37:00,2021-08-27 09:37:00,NYO_L_TP1,LONG,18282.25,18235.00,1,-96.40
2021-08-27 11:21:00,2021-08-27 09:21:00,2021-08-27 11:37:00,2021-08-27 09:37:00,NYO_L_TP2,LONG,18282.25,18235.00,1,-96.40
2021-08-30 11:06:00,2021-08-30 09:06:00,2021-08-30 12:20:00,2021-08-30 10:20:00,NYO_L_TP1,LONG,18408.00,18424.25,1,30.60
2021-08-30 11:06:00,2021-08-30 09:06:00,2021-08-30 12:20:00,2021-08-30 10:20:00,NYO_L_TP2,LONG,18408.00,18424.25,1,30.60
2021-09-01 10:56:00,2021-09-01 08:56:00,2021-09-01 15:33:00,2021-09-01 13:33:00,NYO_L_TP1,LONG,18553.25,18518.75,1,-70.90
2021-09-01 10:56:00,2021-09-01 08:56:00,2021-09-01 15:33:00,2021-09-01 13:33:00,NYO_L_TP2,LONG,18553.25,18518.75,1,-70.90
2021-09-02 11:31:00,2021-09-02 09:31:00,2021-09-02 11:52:00,2021-09-02 09:52:00,NYO_S_TP1,SHORT,18496.25,18509.00,1,-27.40
2021-09-02 11:31:00,2021-09-02 09:31:00,2021-09-02 11:52:00,2021-09-02 09:52:00,NYO_S_TP2,SHORT,18496.25,18509.00,1,-27.40
2021-09-06 11:21:00,2021-09-06 09:21:00,2021-09-06 11:27:00,2021-09-06 09:27:00,NYO_L_TP1,LONG,18568.25,18564.00,1,-10.40
2021-09-06 11:21:00,2021-09-06 09:21:00,2021-09-06 11:27:00,2021-09-06 09:27:00,NYO_L_TP2,LONG,18568.25,18564.00,1,-10.40
2021-09-07 11:01:00,2021-09-07 09:01:00,2021-09-07 11:33:00,2021-09-07 09:33:00,NYO_S_TP1,SHORT,18505.25,18506.25,1,-3.90
2021-09-07 11:01:00,2021-09-07 09:01:00,2021-09-07 11:33:00,2021-09-07 09:33:00,NYO_S_TP2,SHORT,18505.25,18506.25,1,-3.90
2021-09-08 11:41:00,2021-09-08 09:41:00,2021-09-08 12:04:00,2021-09-08 10:04:00,NYO_S_TP1,SHORT,18443.75,18445.25,1,-4.90
2021-09-08 11:41:00,2021-09-08 09:41:00,2021-09-08 12:04:00,2021-09-08 10:04:00,NYO_S_TP2,SHORT,18443.75,18445.25,1,-4.90
2021-09-09 10:51:00,2021-09-09 08:51:00,2021-09-09 11:16:00,2021-09-09 09:16:00,NYO_L_TP1,LONG,18521.75,18513.25,1,-18.90
2021-09-09 10:51:00,2021-09-09 08:51:00,2021-09-09 11:16:00,2021-09-09 09:16:00,NYO_L_TP2,LONG,18521.75,18513.25,1,-18.90
2021-09-10 11:41:00,2021-09-10 09:41:00,2021-09-10 13:08:00,2021-09-10 11:08:00,NYO_S_TP1,SHORT,18450.25,18434.25,1,30.10
2021-09-10 11:41:00,2021-09-10 09:41:00,2021-09-10 13:08:00,2021-09-10 11:08:00,NYO_S_TP2,SHORT,18450.25,18434.25,1,30.10
2021-09-13 11:01:00,2021-09-13 09:01:00,2021-09-13 11:20:00,2021-09-13 09:20:00,NYO_S_TP1,SHORT,18310.75,18231.25,1,157.10
2021-09-13 11:01:00,2021-09-13 09:01:00,2021-09-13 11:35:00,2021-09-13 09:35:00,NYO_S_TP2,SHORT,18310.75,18270.00,1,79.60
2021-09-14 11:46:00,2021-09-14 09:46:00,2021-09-14 12:12:00,2021-09-14 10:12:00,NYO_S_TP1,SHORT,18281.00,18308.25,1,-56.40
2021-09-14 11:46:00,2021-09-14 09:46:00,2021-09-14 12:12:00,2021-09-14 10:12:00,NYO_S_TP2,SHORT,18281.00,18308.25,1,-56.40
2021-09-15 10:51:00,2021-09-15 08:51:00,2021-09-15 11:35:00,2021-09-15 09:35:00,NYO_S_TP1,SHORT,18247.00,18230.25,1,31.60
2021-09-15 10:51:00,2021-09-15 08:51:00,2021-09-15 11:35:00,2021-09-15 09:35:00,NYO_S_TP2,SHORT,18247.00,18230.25,1,31.60
2021-09-16 11:01:00,2021-09-16 09:01:00,2021-09-16 11:40:00,2021-09-16 09:40:00,NYO_S_TP1,SHORT,18281.00,18283.25,1,-6.40
2021-09-16 11:01:00,2021-09-16 09:01:00,2021-09-16 11:40:00,2021-09-16 09:40:00,NYO_S_TP2,SHORT,18281.00,18283.25,1,-6.40
2021-09-17 11:01:00,2021-09-17 09:01:00,2021-09-17 12:09:00,2021-09-17 10:09:00,NYO_S_TP1,SHORT,18274.25,18191.75,1,163.10
2021-09-17 11:01:00,2021-09-17 09:01:00,2021-09-17 12:16:00,2021-09-17 10:16:00,NYO_S_TP2,SHORT,18274.25,18225.75,1,95.10
2021-09-20 11:51:00,2021-09-20 09:51:00,2021-09-20 12:14:00,2021-09-20 10:14:00,NYO_S_TP1,SHORT,17884.75,17899.75,1,-31.90
2021-09-20 11:51:00,2021-09-20 09:51:00,2021-09-20 12:14:00,2021-09-20 10:14:00,NYO_S_TP2,SHORT,17884.75,17899.75,1,-31.90
2021-09-21 11:16:00,2021-09-21 09:16:00,2021-09-21 12:10:00,2021-09-21 10:10:00,NYO_S_TP1,SHORT,17907.25,17924.25,1,-35.90
2021-09-21 11:16:00,2021-09-21 09:16:00,2021-09-21 12:10:00,2021-09-21 10:10:00,NYO_S_TP2,SHORT,17907.25,17924.25,1,-35.90
2021-09-22 11:21:00,2021-09-22 09:21:00,2021-09-22 12:51:00,2021-09-22 10:51:00,NYO_L_TP1,LONG,17983.00,18064.50,1,161.10
2021-09-22 11:21:00,2021-09-22 09:21:00,2021-09-22 13:03:00,2021-09-22 11:03:00,NYO_L_TP2,LONG,17983.00,18035.00,1,102.10
2021-09-23 11:11:00,2021-09-23 09:11:00,2021-09-23 12:19:00,2021-09-23 10:19:00,NYO_L_TP1,LONG,18186.50,18155.75,1,-63.40
2021-09-23 11:11:00,2021-09-23 09:11:00,2021-09-23 12:19:00,2021-09-23 10:19:00,NYO_L_TP2,LONG,18186.50,18155.75,1,-63.40
2021-09-24 11:31:00,2021-09-24 09:31:00,2021-09-24 11:47:00,2021-09-24 09:47:00,NYO_L_TP1,LONG,18109.00,18079.50,1,-60.90
2021-09-24 11:31:00,2021-09-24 09:31:00,2021-09-24 11:47:00,2021-09-24 09:47:00,NYO_L_TP2,LONG,18109.00,18079.50,1,-60.90
2021-09-28 10:51:00,2021-09-28 08:51:00,2021-09-28 12:09:00,2021-09-28 10:09:00,NYO_S_TP1,SHORT,17785.25,17670.75,1,227.10
2021-09-28 10:51:00,2021-09-28 08:51:00,2021-09-28 13:12:00,2021-09-28 11:12:00,NYO_S_TP2,SHORT,17785.25,17691.00,1,186.60
2021-09-30 12:06:00,2021-09-30 10:06:00,2021-09-30 12:18:00,2021-09-30 10:18:00,NYO_S_TP1,SHORT,17663.00,17707.00,1,-89.90
2021-09-30 12:06:00,2021-09-30 10:06:00,2021-09-30 12:18:00,2021-09-30 10:18:00,NYO_S_TP2,SHORT,17663.00,17707.00,1,-89.90
2021-10-01 11:16:00,2021-10-01 09:16:00,2021-10-01 11:50:00,2021-10-01 09:50:00,NYO_S_TP1,SHORT,17487.75,17460.00,1,53.60
2021-10-01 11:16:00,2021-10-01 09:16:00,2021-10-01 11:50:00,2021-10-01 09:50:00,NYO_S_TP2,SHORT,17487.75,17460.00,1,53.60
2021-10-04 10:51:00,2021-10-04 08:51:00,2021-10-04 11:52:00,2021-10-04 09:52:00,NYO_S_TP1,SHORT,17449.50,17305.75,1,285.60
2021-10-04 10:51:00,2021-10-04 08:51:00,2021-10-04 12:18:00,2021-10-04 10:18:00,NYO_S_TP2,SHORT,17449.50,17346.25,1,204.60
2021-10-05 11:01:00,2021-10-05 09:01:00,2021-10-05 12:01:00,2021-10-05 10:01:00,NYO_L_TP1,LONG,17452.25,17555.25,1,204.10
2021-10-05 11:01:00,2021-10-05 09:01:00,2021-10-05 15:04:00,2021-10-05 13:04:00,NYO_L_TP2,LONG,17452.25,17623.75,1,341.10
2021-10-06 10:51:00,2021-10-06 08:51:00,2021-10-06 10:56:00,2021-10-06 08:56:00,NYO_L_TP1,LONG,17459.25,17405.00,1,-110.40
2021-10-06 10:51:00,2021-10-06 08:51:00,2021-10-06 10:56:00,2021-10-06 08:56:00,NYO_L_TP2,LONG,17459.25,17405.00,1,-110.40
2021-10-07 11:06:00,2021-10-07 09:06:00,2021-10-07 15:04:00,2021-10-07 13:04:00,NYO_L_TP1,LONG,17843.00,17822.75,1,-42.40
2021-10-07 11:06:00,2021-10-07 09:06:00,2021-10-07 15:04:00,2021-10-07 13:04:00,NYO_L_TP2,LONG,17843.00,17822.75,1,-42.40
2021-10-08 11:51:00,2021-10-08 09:51:00,2021-10-08 15:19:00,2021-10-08 13:19:00,NYO_S_TP1,SHORT,17716.00,17720.00,1,-9.90
2021-10-08 11:51:00,2021-10-08 09:51:00,2021-10-08 15:19:00,2021-10-08 13:19:00,NYO_S_TP2,SHORT,17716.00,17720.00,1,-9.90
2021-10-11 10:51:00,2021-10-11 08:51:00,2021-10-11 13:05:00,2021-10-11 11:05:00,NYO_L_TP1,LONG,17719.75,17716.50,1,-8.40
